Id,Date,Species,Block,Street,Trap,TrapType,AddressNumberAndStreet,Latitude,Longitude,NumMosquitos,WnvPresent
20346,2015-06-18,CULEX RESTUANS,100,W OHARE AIRPORT,T912,GRAVID,100XX W OHARE AIRPORT,,,36,0
20347,2015-06-18,CULEX RESTUANS,100,W OHARE AIRPORT,T913,GRAVID,100XX W OHARE AIRPORT,,,29,0
20348,2015-06-18,CULEX RESTUANS,100,W OHARE AIRPORT,T924,GRAVID,100XX W OHARE AIRPORT,,,4,0
20349,2015-06-25,CULEX PIPIENS/RESTUANS,61,W FULLERTON AVE,T013,GRAVID,61XX W FULLERTON AVE,41.923887364,-87.778909912,1,0
20350,2015-06-25,CULEX PIPIENS/RESTUANS,1,N CENTRAL PARK DR,T030,GRAVID,1XX N CENTRAL PARK DR,41.883771777,-87.716168365,3,0
20351,2015-06-25,CULEX RESTUANS,1,N CENTRAL PARK DR,T030,GRAVID,1XX N CENTRAL PARK DR,41.883771777,-87.716168365,6,0
20352,2015-06-25,CULEX RESTUANS,5,S CENTRAL AVE,T031,GRAVID,5XX S CENTRAL AVE,41.872872862,-87.764736532,5,0
20353,2015-06-25,CULEX PIPIENS/RESTUANS,17,N PULASKI RD,T039,GRAVID,17XX N PULASKI RD,41.913567582,-87.726300302,1,0
20354,2015-06-25,CULEX PIPIENS/RESTUANS,70,W ARMITAGE AVE,T151,GRAVID,70XX W ARMITAGE AVE,41.916134719,-87.801092809,9,0
20355,2015-06-25,CULEX RESTUANS,25,S MILLARD AVE,T152,GRAVID,25XX S MILLARD AVE,41.845715402,-87.715898597,6,0
20356,2015-06-25,CULEX RESTUANS,13,N LARAMIE AVE,T230,GRAVID,13XX N LARAMIE AVE,41.904773448,-87.755685753,3,0
20357,2015-06-25,CULEX PIPIENS/RESTUANS,48,W MONTANA ST,T222,GRAVID,48XX W MONTANA ST,41.925286783,-87.747459124,4,0
20358,2015-06-25,CULEX PIPIENS/RESTUANS,22,W ,T061,GRAVID,22XX W 51ST ST,41.801047857,-87.680424734,10,0
20359,2015-06-25,CULEX RESTUANS,22,W ,T061,GRAVID,22XX W 51ST ST,41.801047857,-87.680424734,2,0
20360,2015-06-25,CULEX RESTUANS,35,W ,T062,GRAVID,35XX W 51ST ST,41.800597087,-87.711730345,2,0
20361,2015-06-25,CULEX PIPIENS/RESTUANS,37,S PULASKI RD,T063,GRAVID,37XX S PULASKI RD,41.825398256,-87.723962137,3,0
20362,2015-06-25,CULEX RESTUANS,37,S PULASKI RD,T063,GRAVID,37XX S PULASKI RD,41.825398256,-87.723962137,2,0
20363,2015-06-25,CULEX PIPIENS/RESTUANS,52,W ,T065,GRAVID,52XX W 63RD ST,41.778305156,-87.754366286,1,0
20364,2015-06-25,CULEX RESTUANS,52,W ,T065,GRAVID,52XX W 63RD ST,41.778305156,-87.754366286,1,0
20365,2015-06-25,CULEX RESTUANS,67,S KEDZIE AVE,T066,GRAVID,67XX S KEDZIE AVE,41.771198588,-87.703106608,4,0
20366,2015-06-25,CULEX RESTUANS,22,W ,T069,GRAVID,22XX W 69TH ST,41.768485667,-87.679463428,1,0
20367,2015-06-25,CULEX PIPIENS/RESTUANS,82,S KOSTNER AVE,T225,GRAVID,82XX S KOSTNER AVE,41.742670478,-87.731550059,5,0
20368,2015-06-25,CULEX RESTUANS,82,S KOSTNER AVE,T225,GRAVID,82XX S KOSTNER AVE,41.742670478,-87.731550059,1,0
20369,2015-06-25,CULEX PIPIENS/RESTUANS,42,W ,T235,GRAVID,42XX W 65TH ST,41.774841115,-87.728005819,1,0
20370,2015-06-25,CULEX RESTUANS,42,W ,T235,GRAVID,42XX W 65TH ST,41.774841115,-87.728005819,10,0
20371,2015-06-25,CULEX PIPIENS/RESTUANS,5,W ,T035,GRAVID,5XX W 72ND ST,41.763370922,-87.637872614,3,0
20372,2015-06-25,CULEX RESTUANS,5,W ,T035,GRAVID,5XX W 72ND ST,41.763370922,-87.637872614,4,0
20373,2015-06-25,CULEX RESTUANS,81,S ASHLAND,T068,GRAVID,81XX S ASHLAND,,,3,0
20374,2015-06-25,CULEX RESTUANS,10,E ,T073,GRAVID,10XX E 67TH ST,41.773085401,-87.600167559,8,0
20375,2015-06-25,CULEX RESTUANS,39,S ASHLAND AVE,T074,GRAVID,39XX S ASHLAND AVE,41.820858508,-87.665108095,7,0
20376,2015-06-25,CULEX PIPIENS/RESTUANS,77,S EBERHART AVE,T080,GRAVID,77XX S EBERHART AVE,41.754148414,-87.612721023,15,0
20377,2015-06-25,CULEX RESTUANS,77,S EBERHART AVE,T080,GRAVID,77XX S EBERHART AVE,41.754148414,-87.612721023,31,0
20378,2015-06-25,CULEX RESTUANS,50,S UNION AVE,T082,GRAVID,50XX S UNION AVE,41.802359309,-87.643075919,3,0
20379,2015-06-25,CULEX PIPIENS/RESTUANS,9,W GARFIELD BLVD,T226,GRAVID,9XX W GARFIELD BLVD,41.794366478,-87.648925137,1,0
20380,2015-06-25,CULEX RESTUANS,9,W GARFIELD BLVD,T226,GRAVID,9XX W GARFIELD BLVD,41.794366478,-87.648925137,2,0
20381,2015-06-25,CULEX PIPIENS/RESTUANS,25,W GRAND AVE,T046,GRAVID,25XX W GRAND AVE,41.892219983,-87.691697729,10,0
20382,2015-06-25,CULEX RESTUANS,11,W CHICAGO AVE,T049,GRAVID,11XX W CHICAGO AVE,41.896131093,-87.656762124,1,0
20383,2015-06-25,CULEX RESTUANS,22,N CANNON DR,T054A,GRAVID,22XX N CANNON DR,41.922736649,-87.632449967,1,0
20384,2015-06-25,CULEX PIPIENS/RESTUANS,22,N CANNON DR,T054B,GRAVID,22XX N CANNON DR,41.9220638,-87.63223306,1,0
20385,2015-06-25,CULEX PIPIENS/RESTUANS,21,N CANNON DR,T054C,GRAVID,21XX N CANNON DR,41.921776903,-87.632140452,1,0
20386,2015-06-25,CULEX TERRITANS,21,N CANNON DR,T054C,GRAVID,21XX N CANNON DR,41.921776903,-87.632140452,1,0
20387,2015-06-25,CULEX PIPIENS/RESTUANS,119,S ASHLAND AVE,T090,GRAVID,119XX S ASHLAND AVE,41.676887316,-87.661221926,1,0
20388,2015-06-25,CULEX RESTUANS,119,S ASHLAND AVE,T090,GRAVID,119XX S ASHLAND AVE,41.676887316,-87.661221926,6,0
20389,2015-06-25,CULEX RESTUANS,3,W ,T095,GRAVID,3XX W 104TH ST,41.705327644,-87.632955365,4,0
20390,2015-06-25,CULEX RESTUANS,4,W ,T135,GRAVID,4XX W 127TH,,,6,0
20391,2015-06-25,CULEX RESTUANS,89,S CARPENTER ST,T159,GRAVID,89XX S CARPENTER ST,41.731446858,-87.649722253,9,0
20392,2015-06-25,CULEX PIPIENS/RESTUANS,6,E ,T227,GRAVID,6XX E 91ST PL,41.728490034,-87.608524308,1,0
20393,2015-06-25,CULEX RESTUANS,6,E ,T227,GRAVID,6XX E 91ST PL,41.728490034,-87.608524308,15,0
20394,2015-06-25,CULEX RESTUANS,89,S MUSKEGON AVE,T099,GRAVID,89XX S MUSKEGON AVE,41.73318788,-87.55562869,1,0
20395,2015-06-25,CULEX RESTUANS,109,S COTTAGE GROVE AVE,T102,GRAVID,109XX S COTTAGE GROVE AVE,41.69549407,-87.609081766,5,0
20396,2015-06-25,CULEX RESTUANS,127,S DOTY AVE,T115,GRAVID,127XX S DOTY AVE,41.662386728,-87.590179728,5,0
20397,2015-06-25,CULEX TERRITANS,127,S DOTY AVE,T115,GRAVID,127XX S DOTY AVE,41.662386728,-87.590179728,1,0
20398,2015-06-25,CULEX PIPIENS/RESTUANS,24,E ,T128,GRAVID,24XX E 105TH ST,41.704687214,-87.564235562,1,0
20399,2015-06-25,CULEX RESTUANS,24,E ,T128,GRAVID,24XX E 105TH ST,41.704687214,-87.564235562,2,0
20400,2015-06-25,CULEX TERRITANS,24,E ,T128,GRAVID,24XX E 105TH ST,41.704687214,-87.564235562,1,0
20401,2015-06-25,CULEX RESTUANS,101,S STONY ISLAND AVE,T138,GRAVID,101XX S STONY ISLAND AVE,41.710542402,-87.584558933,2,0
20402,2015-06-25,CULEX PIPIENS/RESTUANS,131,S BRANDON AVE,T209,GRAVID,131XX S BRANDON AVE,41.657068876,-87.546048865,2,0
20403,2015-06-25,CULEX RESTUANS,131,S BRANDON AVE,T209,GRAVID,131XX S BRANDON AVE,41.657068876,-87.546048865,2,0
20404,2015-06-25,CULEX TERRITANS,131,S BRANDON AVE,T209,GRAVID,131XX S BRANDON AVE,41.657068876,-87.546048865,1,0
20405,2015-06-25,CULEX PIPIENS/RESTUANS,37,E ,T212,GRAVID,37XX E 118TH ST,41.681034931,-87.533436467,3,0
20406,2015-06-25,CULEX RESTUANS,37,E ,T212,GRAVID,37XX E 118TH ST,41.681034931,-87.533436467,5,0
20407,2015-06-25,CULEX TERRITANS,37,E ,T212,GRAVID,37XX E 118TH ST,41.681034931,-87.533436467,2,0
20408,2015-06-25,CULEX RESTUANS,58,N PULASKI RD,T027,GRAVID,58XX N PULASKI RD,41.986319851,-87.728378456,11,0
20409,2015-06-25,CULEX RESTUANS,58,N WESTERN AVE,T028,GRAVID,58XX N WESTERN AVE,41.987244608,-87.68941677,5,0
20410,2015-06-25,CULEX RESTUANS,45,N CAMPBELL AVE,T220,GRAVID,45XX N CAMPBELL AVE,41.964405454,-87.691370391,1,0
20411,2015-06-25,CULEX PIPIENS/RESTUANS,41,N OAK PARK AVE,T002,GRAVID,41XX N OAK PARK AVE,41.956298856,-87.797517445,13,0
20412,2015-06-25,CULEX RESTUANS,41,N OAK PARK AVE,T002,GRAVID,41XX N OAK PARK AVE,41.956298856,-87.797517445,14,0
20413,2015-06-25,CULEX PIPIENS/RESTUANS,46,N MILWAUKEE AVE,T003,GRAVID,46XX N MILWAUKEE AVE,41.965374859,-87.758411715,2,0
20414,2015-06-25,CULEX PIPIENS/RESTUANS,70,N MOSELLE AVE,T008,GRAVID,70XX N MOSELLE AVE,42.007997503,-87.778234965,2,0
20415,2015-06-25,CULEX RESTUANS,70,N MOSELLE AVE,T008,GRAVID,70XX N MOSELLE AVE,42.007997503,-87.778234965,14,0
20416,2015-06-25,CULEX RESTUANS,91,W HIGGINS RD,T009,GRAVID,91XX W HIGGINS RD,41.988586396,-87.854473351,1,0
20417,2015-06-25,CULEX RESTUANS,36,N PITTSBURGH AVE,T011,GRAVID,36XX N PITTSBURGH AVE,41.945961094,-87.832942473,20,0
20418,2015-06-25,CULEX RESTUANS,61,N LEMONT AVE,T012,GRAVID,61XX N LEMONT AVE,41.993564362,-87.745420387,10,0
20419,2015-06-25,CULEX RESTUANS,51,N MONT CLARE AVE,T223,GRAVID,51XX N MONT CLARE AVE,41.974522761,-87.80458947,8,0
20420,2015-06-25,CULEX RESTUANS,39,N SPRINGFIELD AVE,T228,GRAVID,39XX N SPRINGFIELD AVE,41.953664152,-87.724987191,8,0
20421,2015-06-25,CULEX PIPIENS/RESTUANS,71,N HARLEM AVE,T233,GRAVID,71XX N HARLEM AVE,42.010643274,-87.8067973,5,0
20422,2015-06-25,CULEX RESTUANS,71,N HARLEM AVE,T233,GRAVID,71XX N HARLEM AVE,42.010643274,-87.8067973,33,0
20423,2015-06-25,CULEX PIPIENS/RESTUANS,62,N MCCLELLAN AVE,T236,GRAVID,62XX N MCCLELLAN AVE,41.994966304,-87.77083722,10,0
20424,2015-06-25,CULEX RESTUANS,62,N MCCLELLAN AVE,T236,GRAVID,62XX N MCCLELLAN AVE,41.994966304,-87.77083722,5,0
20425,2015-06-25,CULEX RESTUANS,100,W OHARE AIRPORT,T900,GRAVID,100XX W OHARE AIRPORT,,,1,0
20426,2015-06-25,CULEX RESTUANS,100,W OHARE AIRPORT,T902,GRAVID,100XX W OHARE AIRPORT,,,31,0
20427,2015-06-25,CULEX PIPIENS/RESTUANS,100,W OHARE,T904,GRAVID,100XX W OHARE,,,6,0
20428,2015-06-25,CULEX RESTUANS,100,W OHARE,T904,GRAVID,100XX W OHARE,,,1,0
20429,2015-06-25,CULEX PIPIENS/RESTUANS,100,W OHARE AIRPORT,T905,GRAVID,100XX W OHARE AIRPORT,,,11,0
20430,2015-06-25,CULEX RESTUANS,100,W OHARE AIRPORT,T905,GRAVID,100XX W OHARE AIRPORT,,,25,0
20431,2015-06-25,CULEX PIPIENS/RESTUANS,100,W OHARE AIRPORT,T906,GRAVID,100XX W OHARE AIRPORT,,,4,0
20432,2015-06-25,CULEX RESTUANS,100,W OHARE AIRPORT,T906,GRAVID,100XX W OHARE AIRPORT,,,27,0
20433,2015-06-25,CULEX PIPIENS/RESTUANS,100,W OHARE AIRPORT,T925,GRAVID,100XX W OHARE AIRPORT,,,3,0
20434,2015-06-25,CULEX RESTUANS,100,W OHARE AIRPORT,T925,GRAVID,100XX W OHARE AIRPORT,,,9,0
20435,2015-06-25,CULEX RESTUANS,17,W ,T094,GRAVID,17XX W 95TH ST,41.7212875,-87.665235702,3,0
20436,2015-06-25,CULEX PIPIENS/RESTUANS,58,N WESTERN AVE,T028,GRAVID,58XX N WESTERN AVE,41.987244608,-87.68941677,2,0
20437,2015-06-25,CULEX RESTUANS,100,W OHARE AIRPORT,T913,GRAVID,100XX W OHARE AIRPORT,,,16,0
20438,2015-06-25,CULEX RESTUANS,100,W OHARE AIRPORT,T923,GRAVID,100XX W OHARE AIRPORT,,,27,0
20439,2015-06-25,CULEX TERRITANS,3,W ,T095,GRAVID,3XX W 104TH ST,41.705327644,-87.632955365,1,0
20440,2015-07-02,CULEX PIPIENS,41,N OAK PARK AVE,T002,GRAVID,41XX N OAK PARK AVE,41.956298856,-87.797517445,1,0
20441,2015-07-02,CULEX PIPIENS/RESTUANS,41,N OAK PARK AVE,T002,GRAVID,41XX N OAK PARK AVE,41.956298856,-87.797517445,45,0
20442,2015-07-02,CULEX RESTUANS,41,N OAK PARK AVE,T002,GRAVID,41XX N OAK PARK AVE,41.956298856,-87.797517445,47,0
20443,2015-07-02,CULEX RESTUANS,41,N OAK PARK AVE,T002,GRAVID,41XX N OAK PARK AVE,41.956298856,-87.797517445,46,0
20444,2015-07-02,CULEX RESTUANS,46,N MILWAUKEE AVE,T003,GRAVID,46XX N MILWAUKEE AVE,41.965374859,-87.758411715,7,0
20445,2015-07-02,CULEX RESTUANS,70,N MOSELLE AVE,T008,GRAVID,70XX N MOSELLE AVE,42.007997503,-87.778234965,8,0
20446,2015-07-02,CULEX RESTUANS,91,W HIGGINS RD,T009,GRAVID,91XX W HIGGINS RD,41.988586396,-87.854473351,5,0
20447,2015-07-02,CULEX PIPIENS/RESTUANS,36,N PITTSBURGH AVE,T011,GRAVID,36XX N PITTSBURGH AVE,41.945961094,-87.832942473,5,0
20448,2015-07-02,CULEX RESTUANS,36,N PITTSBURGH AVE,T011,GRAVID,36XX N PITTSBURGH AVE,41.945961094,-87.832942473,10,0
20449,2015-07-02,CULEX RESTUANS,61,N LEMONT AVE,T012,GRAVID,61XX N LEMONT AVE,41.993564362,-87.745420387,8,0
20450,2015-07-02,CULEX TERRITANS,61,N LEMONT AVE,T012,GRAVID,61XX N LEMONT AVE,41.993564362,-87.745420387,1,0
20451,2015-07-02,CULEX RESTUANS,51,N MONT CLARE AVE,T223,GRAVID,51XX N MONT CLARE AVE,41.974522761,-87.80458947,5,0
20452,2015-07-02,CULEX PIPIENS/RESTUANS,39,N SPRINGFIELD AVE,T228,GRAVID,39XX N SPRINGFIELD AVE,41.953664152,-87.724987191,2,0
20453,2015-07-02,CULEX RESTUANS,39,N SPRINGFIELD AVE,T228,GRAVID,39XX N SPRINGFIELD AVE,41.953664152,-87.724987191,15,0
20454,2015-07-02,CULEX PIPIENS,71,N HARLEM AVE,T233,GRAVID,71XX N HARLEM AVE,42.010643274,-87.8067973,1,0
20455,2015-07-02,CULEX PIPIENS/RESTUANS,71,N HARLEM AVE,T233,GRAVID,71XX N HARLEM AVE,42.010643274,-87.8067973,6,0
20456,2015-07-02,CULEX RESTUANS,71,N HARLEM AVE,T233,GRAVID,71XX N HARLEM AVE,42.010643274,-87.8067973,36,0
20457,2015-07-02,CULEX RESTUANS,62,N MCCLELLAN AVE,T236,GRAVID,62XX N MCCLELLAN AVE,41.994966304,-87.77083722,5,0
20458,2015-07-02,CULEX RESTUANS,6,W MONTROSE DR,T017,GRAVID,6XX W MONTROSE DR,41.962014638,-87.646847726,2,0
20459,2015-07-02,CULEX RESTUANS,58,N PULASKI RD,T027,GRAVID,58XX N PULASKI RD,41.986319851,-87.728378456,2,0
20460,2015-07-02,CULEX RESTUANS,58,N WESTERN AVE,T028,GRAVID,58XX N WESTERN AVE,41.987244608,-87.68941677,14,0
20461,2015-07-02,CULEX RESTUANS,28,N FRANCISCO AVE,T147,GRAVID,28XX N FRANCISCO AVE,41.93279021,-87.700237884,7,0
20462,2015-07-02,CULEX RESTUANS,17,W ADDISON ST,T224,GRAVID,17XX W ADDISON ST,41.947044495,-87.673061053,5,0
20463,2015-07-02,CULEX RESTUANS,58,N RIDGE AVE,T231,GRAVID,58XX N RIDGE AVE,41.987880692,-87.666785075,4,0
20464,2015-07-02,CULEX RESTUANS,61,W FULLERTON AVE,T013,GRAVID,61XX W FULLERTON AVE,41.923887364,-87.778909912,4,0
20465,2015-07-02,CULEX PIPIENS/RESTUANS,1,N CENTRAL PARK DR,T030,GRAVID,1XX N CENTRAL PARK DR,41.883771777,-87.716168365,5,0
20466,2015-07-02,CULEX RESTUANS,1,N CENTRAL PARK DR,T030,GRAVID,1XX N CENTRAL PARK DR,41.883771777,-87.716168365,11,0
20467,2015-07-02,CULEX PIPIENS/RESTUANS,5,S CENTRAL AVE,T031,GRAVID,5XX S CENTRAL AVE,41.872872862,-87.764736532,1,0
20468,2015-07-02,CULEX RESTUANS,5,S CENTRAL AVE,T031,GRAVID,5XX S CENTRAL AVE,41.872872862,-87.764736532,4,0
20469,2015-07-02,CULEX RESTUANS,14,N HUMBOLDT DR,T033,GRAVID,14XX N HUMBOLDT DR,41.907284873,-87.701394637,1,0
20470,2015-07-02,CULEX RESTUANS,70,W ARMITAGE AVE,T151,GRAVID,70XX W ARMITAGE AVE,41.916134719,-87.801092809,11,0
20471,2015-07-02,CULEX RESTUANS,25,S MILLARD AVE,T152,GRAVID,25XX S MILLARD AVE,41.845715402,-87.715898597,2,0
20472,2015-07-02,CULEX RESTUANS,13,N LARAMIE AVE,T230,GRAVID,13XX N LARAMIE AVE,41.904773448,-87.755685753,7,0
20473,2015-07-02,CULEX RESTUANS,25,W GRAND AVE,T046,GRAVID,25XX W GRAND AVE,41.892219983,-87.691697729,1,0
20474,2015-07-02,CULEX RESTUANS,11,S CALIFORNIA AVE,T047,GRAVID,11XX S CALIFORNIA AVE,41.867599254,-87.695785443,1,0
20475,2015-07-02,CULEX RESTUANS,22,N CANNON DR,T054A,GRAVID,22XX N CANNON DR,41.922736649,-87.632449967,5,0
20476,2015-07-02,CULEX RESTUANS,22,N CANNON DR,T054B,GRAVID,22XX N CANNON DR,41.9220638,-87.63223306,1,0
20477,2015-07-02,CULEX PIPIENS/RESTUANS,22,W ,T061,GRAVID,22XX W 51ST ST,41.801047857,-87.680424734,2,0
20478,2015-07-02,CULEX RESTUANS,22,W ,T061,GRAVID,22XX W 51ST ST,41.801047857,-87.680424734,27,0
20479,2015-07-02,CULEX PIPIENS/RESTUANS,35,W ,T062,GRAVID,35XX W 51ST ST,41.800597087,-87.711730345,7,0
20480,2015-07-02,CULEX RESTUANS,35,W ,T062,GRAVID,35XX W 51ST ST,41.800597087,-87.711730345,1,0
20481,2015-07-02,CULEX PIPIENS/RESTUANS,37,S PULASKI RD,T063,GRAVID,37XX S PULASKI RD,41.825398256,-87.723962137,4,0
20482,2015-07-02,CULEX RESTUANS,37,S PULASKI RD,T063,GRAVID,37XX S PULASKI RD,41.825398256,-87.723962137,2,0
20483,2015-07-02,CULEX RESTUANS,52,W ,T065,GRAVID,52XX W 63RD ST,41.778305156,-87.754366286,1,0
20484,2015-07-02,CULEX RESTUANS,67,S KEDZIE AVE,T066,GRAVID,67XX S KEDZIE AVE,41.771198588,-87.703106608,4,0
20485,2015-07-02,CULEX RESTUANS,22,W ,T069,GRAVID,22XX W 69TH ST,41.768485667,-87.679463428,6,0
20486,2015-07-02,CULEX RESTUANS,63,W ,T155,GRAVID,63XX W 64TH ST,41.776005392,-87.779407668,4,0
20487,2015-07-02,CULEX RESTUANS,82,S KOSTNER AVE,T225,GRAVID,82XX S KOSTNER AVE,41.742670478,-87.731550059,11,0
20488,2015-07-02,CULEX RESTUANS,42,W ,T235,GRAVID,42XX W 65TH ST,41.774841115,-87.728005819,12,0
20489,2015-07-02,CULEX PIPIENS/RESTUANS,5,W ,T035,GRAVID,5XX W 72ND ST,41.763370922,-87.637872614,1,0
20490,2015-07-02,CULEX RESTUANS,81,S ASHLAND,T068,GRAVID,81XX S ASHLAND,,,1,0
20491,2015-07-02,CULEX RESTUANS,10,E ,T073,GRAVID,10XX E 67TH ST,41.773085401,-87.600167559,14,0
20492,2015-07-02,CULEX PIPIENS/RESTUANS,39,S ASHLAND AVE,T074,GRAVID,39XX S ASHLAND AVE,41.820858508,-87.665108095,3,0
20493,2015-07-02,CULEX RESTUANS,39,S ASHLAND AVE,T074,GRAVID,39XX S ASHLAND AVE,41.820858508,-87.665108095,20,0
20494,2015-07-02,CULEX RESTUANS,64,S STONY ISLAND AVE,T077,GRAVID,64XX S STONY ISLAND AVE,41.778128858,-87.586245035,1,0
20495,2015-07-02,CULEX PIPIENS/RESTUANS,71,S SOUTH SHORE DR,T079,GRAVID,71XX S SOUTH SHORE DR,41.765752525,-87.562465208,1,0
20496,2015-07-02,CULEX RESTUANS,77,S EBERHART AVE,T080,GRAVID,77XX S EBERHART AVE,41.754148414,-87.612721023,6,0
20497,2015-07-02,CULEX RESTUANS,50,S UNION AVE,T082,GRAVID,50XX S UNION AVE,41.802359309,-87.643075919,2,0
20498,2015-07-02,CULEX RESTUANS,79,S CHICAGO,T083,GRAVID,79XX S CHICAGO,,,4,0
20499,2015-07-02,CULEX PIPIENS/RESTUANS,9,W GARFIELD BLVD,T226,GRAVID,9XX W GARFIELD BLVD,41.794366478,-87.648925137,4,0
20500,2015-07-02,CULEX RESTUANS,119,S ASHLAND AVE,T090,GRAVID,119XX S ASHLAND AVE,41.676887316,-87.661221926,2,0
20501,2015-07-02,CULEX RESTUANS,17,W ,T094,GRAVID,17XX W 95TH ST,41.7212875,-87.665235702,6,0
20502,2015-07-02,CULEX PIPIENS/RESTUANS,4,W ,T135,GRAVID,4XX W 127TH,,,2,0
20503,2015-07-02,CULEX RESTUANS,4,W ,T135,GRAVID,4XX W 127TH,,,10,0
20504,2015-07-02,CULEX RESTUANS,89,S CARPENTER ST,T159,GRAVID,89XX S CARPENTER ST,41.731446858,-87.649722253,2,0
20505,2015-07-02,CULEX RESTUANS,6,E ,T227,GRAVID,6XX E 91ST PL,41.728490034,-87.608524308,11,0
20506,2015-07-02,CULEX RESTUANS,89,S MUSKEGON AVE,T099,GRAVID,89XX S MUSKEGON AVE,41.73318788,-87.55562869,2,0
20507,2015-07-02,CULEX RESTUANS,109,S COTTAGE GROVE AVE,T102,GRAVID,109XX S COTTAGE GROVE AVE,41.69549407,-87.609081766,1,0
20508,2015-07-02,CULEX RESTUANS,127,S DOTY AVE,T115,GRAVID,127XX S DOTY AVE,41.662386728,-87.590179728,4,0
20509,2015-07-02,CULEX RESTUANS,24,E ,T128,GRAVID,24XX E 105TH ST,41.704687214,-87.564235562,1,0
20510,2015-07-02,CULEX PIPIENS/RESTUANS,101,S STONY ISLAND AVE,T138,GRAVID,101XX S STONY ISLAND AVE,41.710542402,-87.584558933,1,0
20511,2015-07-02,CULEX RESTUANS,101,S STONY ISLAND AVE,T138,GRAVID,101XX S STONY ISLAND AVE,41.710542402,-87.584558933,1,0
20512,2015-07-02,CULEX RESTUANS,131,S BRANDON AVE,T209,GRAVID,131XX S BRANDON AVE,41.657068876,-87.546048865,3,0
20513,2015-07-02,CULEX RESTUANS,37,E ,T212,GRAVID,37XX E 118TH ST,41.681034931,-87.533436467,10,0
20514,2015-07-02,CULEX PIPIENS/RESTUANS,4,E ,T221,GRAVID,4XX E 130TH ST,41.659236018,-87.612015128,1,0
20515,2015-07-02,CULEX RESTUANS,100,W OHARE AIRPORT,T900,GRAVID,100XX W OHARE AIRPORT,,,6,0
20516,2015-07-02,CULEX PIPIENS/RESTUANS,100,W OHARE AIRPORT,T902,GRAVID,100XX W OHARE AIRPORT,,,43,0
20517,2015-07-02,CULEX RESTUANS,100,W OHARE AIRPORT,T902,GRAVID,100XX W OHARE AIRPORT,,,50,0
20518,2015-07-02,CULEX RESTUANS,100,W OHARE AIRPORT,T902,GRAVID,100XX W OHARE AIRPORT,,,50,1
20519,2015-07-02,CULEX RESTUANS,100,W OHARE AIRPORT,T902,GRAVID,100XX W OHARE AIRPORT,,,21,0
20520,2015-07-02,CULEX PIPIENS/RESTUANS,100,W OHARE AIRPORT,T905,GRAVID,100XX W OHARE AIRPORT,,,14,0
20521,2015-07-02,CULEX RESTUANS,100,W OHARE AIRPORT,T905,GRAVID,100XX W OHARE AIRPORT,,,26,0
20522,2015-07-02,CULEX RESTUANS,100,W OHARE AIRPORT,T906,GRAVID,100XX W OHARE AIRPORT,,,20,0
20523,2015-07-02,CULEX RESTUANS,100,W OHARE AIRPORT,T912,GRAVID,100XX W OHARE AIRPORT,,,17,0
20524,2015-07-02,CULEX PIPIENS/RESTUANS,100,W OHARE AIRPORT,T913,GRAVID,100XX W OHARE AIRPORT,,,14,0
20525,2015-07-02,CULEX RESTUANS,100,W OHARE AIRPORT,T913,GRAVID,100XX W OHARE AIRPORT,,,25,0
20526,2015-07-02,CULEX RESTUANS,100,W OHARE AIRPORT,T916,GRAVID,100XX W OHARE AIRPORT,,,50,0
20527,2015-07-02,CULEX RESTUANS,100,W OHARE AIRPORT,T916,GRAVID,100XX W OHARE AIRPORT,,,22,0
20528,2015-07-02,CULEX RESTUANS,100,W OHARE AIRPORT,T923,GRAVID,100XX W OHARE AIRPORT,,,9,0
20529,2015-07-02,CULEX RESTUANS,100,W OHARE AIRPORT,T924,GRAVID,100XX W OHARE AIRPORT,,,2,0
20530,2015-07-02,CULEX RESTUANS,100,W OHARE AIRPORT,T925,GRAVID,100XX W OHARE AIRPORT,,,17,0
20531,2015-07-09,CULEX RESTUANS,25,W GRAND AVE,T046,GRAVID,25XX W GRAND AVE,41.892219983,-87.691697729,5,0
20532,2015-07-09,CULEX RESTUANS,11,S CALIFORNIA AVE,T047,GRAVID,11XX S CALIFORNIA AVE,41.867599254,-87.695785443,1,0
20533,2015-07-09,CULEX RESTUANS,22,N CANNON DR,T054A,GRAVID,22XX N CANNON DR,41.922736649,-87.632449967,1,0
20534,2015-07-09,CULEX RESTUANS,22,N CANNON DR,T054B,GRAVID,22XX N CANNON DR,41.9220638,-87.63223306,2,0
20535,2015-07-09,CULEX PIPIENS/RESTUANS,22,W ,T061,GRAVID,22XX W 51ST ST,41.801047857,-87.680424734,47,0
20536,2015-07-09,CULEX RESTUANS,22,W ,T061,GRAVID,22XX W 51ST ST,41.801047857,-87.680424734,47,0
20537,2015-07-09,CULEX PIPIENS/RESTUANS,37,S PULASKI RD,T063,GRAVID,37XX S PULASKI RD,41.825398256,-87.723962137,3,0
20538,2015-07-09,CULEX RESTUANS,37,S PULASKI RD,T063,GRAVID,37XX S PULASKI RD,41.825398256,-87.723962137,24,0
20539,2015-07-09,CULEX PIPIENS/RESTUANS,52,W ,T065,GRAVID,52XX W 63RD ST,41.778305156,-87.754366286,3,0
20540,2015-07-09,CULEX RESTUANS,52,W ,T065,GRAVID,52XX W 63RD ST,41.778305156,-87.754366286,1,0
